Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,TotalGoals,Over25,BTTS,Status
2024-08-04,Sao Paulo,Flamengo,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-08-04,Fluminense,Bahia,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-08-04,Corinthians,Juventude,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2024-08-04,Atletico Paranaense,Gremio,0,2,A,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2024-08-04,Internacional,Palmeiras,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2024-08-06,Cruzeiro,Fortaleza EC,1,2,A,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2024-08-10,Fortaleza EC,Criciuma,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-08-10,Cuiaba,Gremio,1,3,A,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2024-08-11,Corinthians,RB Bragantino,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2024-08-11,Vasco DA Gama,Fluminense,2,0,H,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2024-08-11,Cruzeiro,Atletico-MG,0,0,D,2.1,3.25,3.4,1.9,1.9,0,0,0,FT
2024-08-11,Juventude,Botafogo,3,2,H,2.1,3.25,3.4,1.9,1.9,5,1,1,FT
2024-08-11,Bahia,Vitoria,2,0,H,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2024-08-11,Sao Paulo,Atletico Goianiense,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-08-11,Flamengo,Palmeiras,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2024-08-11,Internacional,Atletico Paranaense,2,2,D,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2024-08-14,Internacional,Juventude,2,1,H,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2024-08-17,Gremio,Bahia,0,2,A,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2024-08-17,Atletico-MG,Cuiaba,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2024-08-17,RB Bragantino,Fortaleza EC,1,2,A,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2024-08-18,Fluminense,Corinthians,0,0,D,2.1,3.25,3.4,1.9,1.9,0,0,0,FT
2024-08-18,Palmeiras,Sao Paulo,2,1,H,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2024-08-18,Criciuma,Vasco DA Gama,2,2,D,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2024-08-18,Atletico Goianiense,Internacional,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-08-18,Botafogo,Flamengo,4,1,H,2.1,3.25,3.4,1.9,1.9,5,1,1,FT
2024-08-18,Atletico Paranaense,Juventude,1,2,A,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2024-08-19,Vitoria,Cruzeiro,2,2,D,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2024-08-24,Atletico Goianiense,Juventude,2,1,H,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2024-08-24,Palmeiras,Cuiaba,5,0,H,2.1,3.25,3.4,1.9,1.9,5,1,0,FT
2024-08-25,Atletico-MG,Fluminense,0,2,A,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2024-08-25,Bahia,Botafogo,0,0,D,2.1,3.25,3.4,1.9,1.9,0,0,0,FT
2024-08-25,Criciuma,Gremio,0,1,A,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-08-25,Fortaleza EC,Corinthians,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-08-25,Sao Paulo,Vitoria,2,1,H,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2024-08-25,Internacional,Cruzeiro,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-08-25,Flamengo,RB Bragantino,2,1,H,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2024-08-27,Vasco DA Gama,Atletico Paranaense,2,1,H,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2024-08-28,Cruzeiro,Internacional,0,0,D,2.1,3.25,3.4,1.9,1.9,0,0,0,FT
2024-08-28,Criciuma,RB Bragantino,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-08-31,Cuiaba,Criciuma,2,1,H,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2024-09-01,Botafogo,Fortaleza EC,2,0,H,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2024-09-01,Gremio,Atletico-MG,2,3,A,2.1,3.25,3.4,1.9,1.9,5,1,1,FT
2024-09-01,Cruzeiro,Atletico Goianiense,3,1,H,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2024-09-01,Corinthians,Flamengo,2,1,H,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2024-09-01,Fluminense,Sao Paulo,2,0,H,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2024-09-01,Atletico Paranaense,Palmeiras,0,2,A,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2024-09-01,Vitoria,Vasco DA Gama,0,1,A,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-09-01,Juventude,Internacional,1,3,A,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2024-09-01,RB Bragantino,Bahia,2,1,H,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2024-09-05,Cuiaba,Juventude,0,0,D,2.1,3.25,3.4,1.9,1.9,0,0,0,FT
2024-09-11,Internacional,Fortaleza EC,2,1,H,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
