Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,TotalGoals,Over25,BTTS,Status
2025-02-23,Cagliari,Juventus,0,1,A,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2025-02-24,AS Roma,Monza,4,0,H,2.1,3.25,3.4,1.9,1.9,4,1,0,FT
2025-02-27,Bologna,AC Milan,2,1,H,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2025-02-28,Fiorentina,Lecce,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2025-03-01,Atalanta,Venezia,0,0,D,2.1,3.25,3.4,1.9,1.9,0,0,0,FT
2025-03-01,Napoli,Inter,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2025-03-01,Udinese,Parma,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2025-03-02,Monza,Torino,0,2,A,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2025-03-02,Genoa,Empoli,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2025-03-02,Bologna,Cagliari,2,1,H,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2025-03-02,AS Roma,Como,2,1,H,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2025-03-02,AC Milan,Lazio,1,2,A,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2025-03-03,Juventus,Hellas Verona,2,0,H,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2025-03-07,Cagliari,Genoa,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2025-03-08,Parma,Torino,2,2,D,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2025-03-08,Como,Venezia,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2025-03-08,Lecce,AC Milan,2,3,A,2.1,3.25,3.4,1.9,1.9,5,1,1,FT
2025-03-08,Inter,Monza,3,2,H,2.1,3.25,3.4,1.9,1.9,5,1,1,FT
2025-03-09,Hellas Verona,Bologna,1,2,A,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2025-03-09,Napoli,Fiorentina,2,1,H,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2025-03-09,Empoli,AS Roma,0,1,A,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2025-03-09,Juventus,Atalanta,0,4,A,2.1,3.25,3.4,1.9,1.9,4,1,0,FT
2025-03-10,Lazio,Udinese,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2025-03-14,Genoa,Lecce,2,1,H,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2025-03-15,Udinese,Hellas Verona,0,1,A,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2025-03-15,Monza,Parma,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2025-03-15,AC Milan,Como,2,1,H,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2025-03-15,Torino,Empoli,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2025-03-16,Venezia,Napoli,0,0,D,2.1,3.25,3.4,1.9,1.9,0,0,0,FT
2025-03-16,Bologna,Lazio,5,0,H,2.1,3.25,3.4,1.9,1.9,5,1,0,FT
2025-03-16,AS Roma,Cagliari,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2025-03-16,Fiorentina,Juventus,3,0,H,2.1,3.25,3.4,1.9,1.9,3,1,0,FT
2025-03-16,Atalanta,Inter,0,2,A,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2025-03-29,Venezia,Bologna,0,1,A,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2025-03-29,Como,Empoli,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2025-03-29,Juventus,Genoa,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2025-03-29,Lecce,AS Roma,0,1,A,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2025-03-30,Cagliari,Monza,3,0,H,2.1,3.25,3.4,1.9,1.9,3,1,0,FT
2025-03-30,Fiorentina,Atalanta,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2025-03-30,Inter,Udinese,2,1,H,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2025-03-30,Napoli,AC Milan,2,1,H,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2025-03-31,Hellas Verona,Parma,0,0,D,2.1,3.25,3.4,1.9,1.9,0,0,0,FT
2025-03-31,Lazio,Torino,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2025-04-04,Genoa,Udinese,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2025-04-05,Monza,Como,1,3,A,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2025-04-05,Parma,Inter,2,2,D,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2025-04-05,AC Milan,Fiorentina,2,2,D,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2025-04-06,Lecce,Venezia,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2025-04-06,Torino,Hellas Verona,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2025-04-06,Empoli,Cagliari,0,0,D,2.1,3.25,3.4,1.9,1.9,0,0,0,FT
2025-04-06,Atalanta,Lazio,0,1,A,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2025-04-06,AS Roma,Juventus,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2025-04-07,Bologna,Napoli,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2025-04-11,Udinese,AC Milan,0,4,A,2.1,3.25,3.4,1.9,1.9,4,1,0,FT
2025-04-12,Venezia,Monza,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2025-04-12,Inter,Cagliari,3,1,H,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2025-04-12,Juventus,Lecce,2,1,H,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2025-04-13,Atalanta,Bologna,2,0,H,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2025-04-13,Fiorentina,Parma,0,0,D,2.1,3.25,3.4,1.9,1.9,0,0,0,FT
2025-04-13,Hellas Verona,Genoa,0,0,D,2.1,3.25,3.4,1.9,1.9,0,0,0,FT
2025-04-13,Como,Torino,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2025-04-13,Lazio,AS Roma,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2025-04-14,Napoli,Empoli,3,0,H,2.1,3.25,3.4,1.9,1.9,3,1,0,FT
2025-04-19,Lecce,Como,0,3,A,2.1,3.25,3.4,1.9,1.9,3,1,0,FT
2025-04-19,Monza,Napoli,0,1,A,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2025-04-19,AS Roma,Hellas Verona,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2025-04-20,Empoli,Venezia,2,2,D,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2025-04-20,Bologna,Inter,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2025-04-20,AC Milan,Atalanta,0,1,A,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2025-04-23,Cagliari,Fiorentina,1,2,A,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2025-04-23,Genoa,Lazio,0,2,A,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2025-04-23,Torino,Udinese,2,0,H,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2025-04-23,Parma,Juventus,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2025-04-27,Venezia,AC Milan,0,2,A,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2025-04-27,Como,Genoa,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2025-04-27,Fiorentina,Empoli,2,1,H,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2025-04-27,Inter,AS Roma,0,1,A,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2025-04-27,Juventus,Monza,2,0,H,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2025-04-27,Napoli,Torino,2,0,H,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2025-04-27,Atalanta,Lecce,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2025-04-28,Udinese,Bologna,0,0,D,2.1,3.25,3.4,1.9,1.9,0,0,0,FT
2025-04-28,Lazio,Parma,2,2,D,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2025-04-28,Hellas Verona,Cagliari,0,2,A,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2025-05-02,Torino,Venezia,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2025-05-03,Cagliari,Udinese,1,2,A,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2025-05-03,Parma,Como,0,1,A,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2025-05-03,Lecce,Napoli,0,1,A,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2025-05-03,Inter,Hellas Verona,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2025-05-04,Empoli,Lazio,0,1,A,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2025-05-04,Monza,Atalanta,0,4,A,2.1,3.25,3.4,1.9,1.9,4,1,0,FT
2025-05-04,AS Roma,Fiorentina,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2025-05-04,Bologna,Juventus,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2025-05-05,Genoa,AC Milan,1,2,A,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2025-05-09,AC Milan,Bologna,3,1,H,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2025-05-10,Como,Cagliari,3,1,H,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2025-05-10,Lazio,Juventus,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2025-05-10,Empoli,Parma,2,1,H,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2025-05-11,Udinese,Monza,1,2,A,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2025-05-11,Hellas Verona,Lecce,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2025-05-11,Torino,Inter,0,2,A,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2025-05-11,Napoli,Genoa,2,2,D,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2025-05-12,Venezia,Fiorentina,2,1,H,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2025-05-12,Atalanta,AS Roma,2,1,H,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2025-05-17,Genoa,Atalanta,2,3,A,2.1,3.25,3.4,1.9,1.9,5,1,1,FT
2025-05-18,Cagliari,Venezia,3,0,H,2.1,3.25,3.4,1.9,1.9,3,1,0,FT
2025-05-18,Juventus,Udinese,2,0,H,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2025-05-18,AS Roma,AC Milan,3,1,H,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2025-05-18,Fiorentina,Bologna,3,2,H,2.1,3.25,3.4,1.9,1.9,5,1,1,FT
2025-05-18,Hellas Verona,Como,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2025-05-18,Inter,Lazio,2,2,D,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2025-05-18,Parma,Napoli,0,0,D,2.1,3.25,3.4,1.9,1.9,0,0,0,FT
2025-05-18,Lecce,Torino,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2025-05-18,Monza,Empoli,1,3,A,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2025-05-23,Napoli,Cagliari,2,0,H,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2025-05-23,Como,Inter,0,2,A,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2025-05-24,Bologna,Genoa,1,3,A,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2025-05-24,AC Milan,Monza,2,0,H,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2025-05-25,Lazio,Lecce,0,1,A,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2025-05-25,Udinese,Fiorentina,2,3,A,2.1,3.25,3.4,1.9,1.9,5,1,1,FT
2025-05-25,Atalanta,Parma,2,3,A,2.1,3.25,3.4,1.9,1.9,5,1,1,FT
2025-05-25,Torino,AS Roma,0,2,A,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2025-05-25,Empoli,Hellas Verona,1,2,A,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2025-05-25,Venezia,Juventus,2,3,A,2.1,3.25,3.4,1.9,1.9,5,1,1,FT
