Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,TotalGoals,Over25,BTTS,Status
2024-11-23,Borussia Dortmund,SC Freiburg,4,0,H,2.1,3.25,3.4,1.9,1.9,4,1,0,FT
2024-11-23,1899 Hoffenheim,RB Leipzig,4,3,H,2.1,3.25,3.4,1.9,1.9,7,1,1,FT
2024-11-23,Bayer Leverkusen,1. FC Heidenheim,5,2,H,2.1,3.25,3.4,1.9,1.9,7,1,1,FT
2024-11-23,VfB Stuttgart,VfL Bochum,2,0,H,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2024-11-23,Eintracht Frankfurt,Werder Bremen,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-11-24,Holstein Kiel,FSV Mainz 05,0,3,A,2.1,3.25,3.4,1.9,1.9,3,1,0,FT
2024-11-24,Borussia Mönchengladbach,FC St. Pauli,2,0,H,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2024-11-29,FC St. Pauli,Holstein Kiel,3,1,H,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2024-11-30,SC Freiburg,Borussia Mönchengladbach,3,1,H,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2024-11-30,Werder Bremen,VfB Stuttgart,2,2,D,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2024-11-30,FC Augsburg,VfL Bochum,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-11-30,RB Leipzig,VfL Wolfsburg,1,5,A,2.1,3.25,3.4,1.9,1.9,6,1,1,FT
2024-11-30,Union Berlin,Bayer Leverkusen,1,2,A,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2024-11-30,Borussia Dortmund,Bayern München,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2024-12-01,FSV Mainz 05,1899 Hoffenheim,2,0,H,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2024-12-01,1. FC Heidenheim,Eintracht Frankfurt,0,4,A,2.1,3.25,3.4,1.9,1.9,4,1,0,FT
2024-12-06,VfB Stuttgart,Union Berlin,3,2,H,2.1,3.25,3.4,1.9,1.9,5,1,1,FT
2024-12-07,Bayern München,1. FC Heidenheim,4,2,H,2.1,3.25,3.4,1.9,1.9,6,1,1,FT
2024-12-07,Bayer Leverkusen,FC St. Pauli,2,1,H,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2024-12-07,Eintracht Frankfurt,FC Augsburg,2,2,D,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2024-12-07,VfL Bochum,Werder Bremen,0,1,A,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-12-07,Holstein Kiel,RB Leipzig,0,2,A,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2024-12-07,Borussia Mönchengladbach,Borussia Dortmund,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2024-12-08,VfL Wolfsburg,FSV Mainz 05,4,3,H,2.1,3.25,3.4,1.9,1.9,7,1,1,FT
2024-12-08,1899 Hoffenheim,SC Freiburg,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2024-12-13,SC Freiburg,VfL Wolfsburg,3,2,H,2.1,3.25,3.4,1.9,1.9,5,1,1,FT
